"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"5159",43.6,84.03533333,43.31111111,82.26666667,"23",46.4714458179474,50.3515952587128,47.3108083438873
"5160",48.9,77.91033333,45.97777778,81.21111111,"0",47.3757740592957,44.805013217926,46.1392235279083
"5161",45.5,81.67516667,47.13333333,80.73333333,"1",46.753835773468,47.2299273681641,47.0905110168457
"5162",52.4,88.53811111,48.83333333,79.9,"2",52.5151787948608,51.1554085540771,53.9063633918762
"5163",51.7,97.15150001,50.03333333,78.98888889,"3",51.0617283535004,51.6555623245239,51.8669539451599
"5164",55.7,104.0053889,50.46666667,78.2,"4",56.8986498355865,57.1511915302277,57.3108236598968
"5165",58,107.6822778,51.46666667,78.06666667,"5",59.8645408058167,59.5487270450592,59.3624898338318
"5166",61.3,118.1698334,53.26666667,77.34444445,"6",66.6588629817963,69.8701101303101,67.6173919010162
"5167",54.4,110.3311667,52.36666667,77.94444444,"7",54.9326381778717,57.7375113868713,55.9512075328827
"5168",73,125.0819445,48.41111111,81.33333333,"8",70.6767356777191,67.3486580276489,70.139038476944
"5169",63.6,114.1967778,40.8,86.87777778,"9",61.6104007053375,64.0325476264954,62.738766708374
"5170",57.8,96.80016666,33.9,92.26666667,"10",57.1060409832001,57.7446071147919,57.6410142040253
"5171",56.2,95.26272222,31.33333333,93.9,"11",57.191701335907,57.5877927684784,57.5120259571075
"5172",48.4,83.70383333,23.23333333,101.4555555,"12",52.1495320320129,53.6274858283997,52.0772449493408
"5173",50,79.18966667,19.26666667,104.4444444,"13",51.5230752563477,52.6645660209656,52.0797515010834
"5174",58.1,80.98183333,18.45555556,103.4666667,"14",55.7173852062225,52.4450806522369,55.8362446498871
"5175",54.1,77.45105556,17.67777778,104.1333333,"15",53.6670002174377,53.6983756542206,54.1641515064239
"5176",51.6,77.651,19.02222222,101.8111111,"16",51.3301943016052,51.2847805690765,51.8571163654327
"5177",51.5,78.50088889,21.26666667,100.0111111,"17",50.5764805793762,52.1808890914917,51.7610553741455
"5178",54.5,88.06283333,24.65555556,94.78888889,"18",60.5061865711212,62.2101034641266,60.8885200214386
"5179",138.3,154.2461111,29.93333333,90.78888889,"19",124.168789434433,99.8098014068603,117.923019771576
"5180",136,207.9172778,33.17777778,88.63333333,"20",166.769784212112,167.3451912117,173.505704936981
"5181",116.6,165.9097222,33.87777778,88.18888889,"21",138.719777679443,120.481975746155,128.082596225739
"5182",66.4,113.8094445,35.23333333,87.14444444,"22",69.4890738105774,71.13646276474,68.7263212490082
"5183",39.6,64.98816667,35.46666667,86.22222222,"23",39.0575716686249,44.2744660186768,42.0985615253448
"5184",38.5,61.99111111,36.84444444,85.15555555,"0",37.3761976146698,36.9934923648834,37.117583770752
"5185",40.2,66.95105556,39.67777778,84.13333333,"1",39.8189884805679,39.9719371795654,39.5662057971954
"5186",44.1,69.48833333,42.57777778,83.58888889,"2",41.5546989059448,40.8626027774811,41.6004349708557
"5187",44.9,79.02244445,49.97777778,81.4,"3",42.8845384693146,44.3916714286804,43.9550030231476
"5188",50.3,85.06822222,51.7,81.01111111,"4",43.1558006381989,47.723575258255,48.4176625823975
"5189",61,101.5795,51.52222222,81.15555556,"5",59.6081389045715,58.1669061946869,59.1074576854706
"5190",65.8,111.2416418,52.63678161,81.64252874,"6",60.219444360733,59.0737101650238,62.2828605079651
"5191",74.3,130.4103889,54.74444444,81.9,"7",75.6718661117554,71.0906796836853,73.1742673873901
"5192",50.2,103.2925,50.32222222,83.84444445,"8",56.6001535415649,57.9908274650574,56.3931533908844
"5193",41.9,74.95422222,39.46666667,89.18888889,"9",42.6590727996826,43.8007513618469,42.8805541706085
"5194",35.6,59.60138889,30.85555556,93.02222222,"10",35.3426726150513,36.4498542976379,35.8101047849655
"5195",38.9,53.42722222,23.83333333,97.95555556,"11",34.423748254776,34.5497758197784,35.3969451189041
"5196",42.2,51.74877778,20.85555555,101.3222222,"12",36.3579278182983,35.6975855875015,36.8568307065964
"5197",35.8,52.57205556,20.26666667,101.8555555,"13",36.2798594093323,36.9819937038422,36.0578763818741
"5198",34.1,51.56716667,19.43333334,102.3666667,"14",36.7846611356735,37.4651254177094,36.9534166240692
"5199",36.1,52.31588889,18.02222222,103.8,"15",37.1172219944,36.4474160003662,36.6441239070892
"5200",31.4,50.15711111,17.05555555,104.4,"16",34.9833168697357,36.6034606075287,35.0549689817429
"5201",42,50.35822222,19.11111111,100.2222222,"17",38.1082541179657,37.080583691597,37.9306999778748
"5202",37.7,55.847,23.43333334,94.05555556,"18",38.7943865251541,38.8322413158417,38.2546447753906
"5203",67.9,101.9636667,26.25555556,90.93333333,"19",70.0394135379791,70.6294828605652,69.4524418830872
"5204",61.3,94.83094445,27.12222222,89.86666667,"20",63.1724346828461,60.8772149085999,62.5861329078674
"5205",49.5,73.34872222,27.78888889,88.95555556,"21",51.9172900104523,52.1102304267883,51.7172001743317
"5206",55.5,73.5505,30.24444445,87.93333333,"22",53.7563897800446,49.0958063411713,53.376591835022
"5207",55.6,86.77477778,32.55555556,86.5,"23",54.1188727092743,56.0819959163666,54.5852688789368
"5208",50.9,87.6725,37.82222222,84.91111111,"0",55.4877233123779,53.9540392494202,53.0321965694427
"5209",57.4,94.83922222,40.3,83.26666667,"1",59.4753699970245,55.8779576206207,57.7541693592072
"5210",66.8,108.5501111,40.21111111,82.96666667,"2",65.6416148853302,66.6646347141266,66.6045516777039
"5211",69.7,112.0326111,40.36666667,82.41111111,"3",69.7343641090393,64.8721344947815,69.4585861587524
"5212",75.3,124.7642012,44.74159825,81.53467433,"4",72.7048432350159,68.6334582328796,72.4130261325836
"5213",77,126.8102625,47.7559387,80.92298851,"5",73.0783809280396,72.1531185913086,74.4103188610077
"5214",68.6,124.0667222,49.66666666,80.28888889,"6",68.9047752189636,68.1892267417908,68.3021444606781
"5215",64.1,118.0162778,49.12222222,81.55555556,"7",65.4667283439636,64.8949581050873,64.4537734508514
"5216",62.2,110.4676111,43.73333333,84.7,"8",59.6990026855469,60.919044752121,60.7616285037994
"5217",64.8,105.9336111,36.61111111,89.17777778,"9",62.0248455238342,62.2818046379089,63.3077890205383
"5218",49.5,82.169,31.06666667,93.5,"10",49.7022612571716,48.5372109508514,48.7715040111542
"5219",48.8,83.20383333,27.25555556,97.13333333,"11",50.7741955375671,52.8142641735077,51.4390901756287
"5220",53.6,76.76511111,23.21111111,100.3444444,"12",52.1997433662415,51.0210326957703,51.6987065029144
"5221",43.8,55.98572222,19.32222222,103.8,"13",40.2235548400879,37.3801526927948,39.3467248058319
"5222",39.3,49.76744445,17.18888889,105.7222222,"14",37.3410986089706,35.6506572532654,36.7131202316284
"5223",32.5,49.52688889,17.38888889,104.5111111,"15",33.6792907571793,35.4336671495438,33.6904897165298
"5224",33.3,55.3555,21.58888889,100.3222222,"16",37.6424200153351,38.2247573947907,37.3102182865143
"5225",48.3,69.09538889,23.55555556,98.08888889,"17",46.5301179790497,45.7020116615295,46.5649415493011
"5226",47.6,69.20422222,27.7,93.46666667,"18",47.3429930019379,48.0194722270966,48.53269572258
"5227",46.6,68.12272222,31.05555556,90.31111111,"19",43.6749839019775,44.1707437896729,44.7830119991303
"5228",49.6,72.30838889,33.97777778,88.63333333,"20",45.7026134777069,46.7945418453217,47.5928810024261
"5229",49.5,71.99255556,36.6,87.56666667,"21",46.1462498855591,45.7577785491943,47.0801855659485
"5230",43.2,69.02827778,38.93333333,86.3,"22",42.8927538967133,41.3309231567383,42.0303823566437
"5231",39.8,65.04261111,44.08888889,84.1,"23",37.2585567569733,37.899696559906,38.2195114803314
"5232",35.9,62.54594444,48.03333333,82.91111111,"0",35.5471809387207,35.4321217393875,35.4623319864273
"5233",32.8,65.03316667,50.36666667,82.25555556,"1",35.8394917440414,37.900417637825,36.0004966306686
"5234",45.2,69.70238889,51.31111111,81.98888889,"2",38.3258813333511,37.3826794242859,39.2282016944885
"5235",35.5,62.32694445,50.73333333,81.9,"3",33.9951140165329,33.7343742179871,34.1087872934341
"5236",36.2,53.09433333,50.04444445,81.02222222,"4",28.5816866588593,29.0746340942383,30.5671054697037
"5237",34.9,50.75288889,50.18888889,80.97777778,"5",29.6538735198975,28.9436343002319,29.7349304771423
"5238",39.8,64.1525,51.05555556,80.84444444,"6",36.0856220674515,32.3250252246857,35.2990400934219
"5239",47.7,82.76338889,49.95555555,81.97777778,"7",43.6004585933685,44.4569312667847,45.4098822307587
"5240",48.9,87.188,46.8,83.63333333,"8",45.5016885566711,47.9900193595886,48.9926667690277
"5241",39.1,68.55788889,41.31111111,86.2,"9",39.4058321809769,39.11073823452,39.6406820201874
"5242",37.5,54.71461111,34.53333333,91.02222222,"10",33.7013842725754,32.6264766550064,33.9705536460876
"5243",37.2,58.16811111,30.76666667,94.4,"11",37.2005420303345,36.4654748821259,36.90148624897
"5244",35.3,55.84572222,27.76666667,97.18888889,"12",36.3968484544754,36.5483876752853,35.7412281417847
"5245",38.2,51.40511111,23.25555555,100.9666666,"13",36.1985718393326,35.7872524356842,35.999068069458
"5246",36.5,50.981,21.46666667,102.1666667,"14",37.0994565916061,37.1697371292114,36.8379461956024
"5247",39.2,41.05916667,17.93333333,105.2333333,"15",31.3810629367828,29.4048919630051,31.6180795860291
"5248",30.5,40.59111111,18.48888889,102.8777778,"16",28.3625591564178,28.566180472374,28.5900769281387
"5249",31.1,42.09533333,20.35555556,99.9888889,"17",30.5171113395691,29.6419845628738,29.8563392972946
"5250",42.7,51.10344445,24.26666667,95.4,"18",34.5020529174805,34.9614795970917,36.6436247158051
"5251",43.3,66.28672222,28.2,92.44444444,"19",44.2840249824524,46.2425193786621,45.0860293197632
"5252",49.2,67.94927778,31.58888889,90.4,"20",45.8300770759583,45.7183925819397,46.8387529659271
"5253",38.4,61.31677778,39.83333333,87.15555556,"21",37.5830059528351,37.3120367574692,37.049666390419
"5254",37.6,66.94705556,43.6,85.92222222,"22",39.4401777553558,38.8623672866821,38.7469515037537
"5255",46.3,76.31094445,44.23333333,86.26666667,"23",42.9369186019897,43.3405315113068,44.0039286899567
"5256",46.4,82.13711111,45.7,85.6,"0",47.9975358581543,48.3740130710602,48.1895258903503
"5257",63,76.50466667,50.06666667,84.26666667,"1",46.9855025863647,40.449663772583,47.3651552581787
"5258",53.2,79.76372222,53.64444445,83.9,"2",45.2757732486725,42.8148388195038,47.0747285175323
"5259",44.3,77.3575,51.42222222,82.86666666,"3",39.2207214164734,39.2831127262115,40.4473851966858
"5260",37,52.73266667,47.26666667,81.98888889,"4",29.4006888818741,30.386271944046,31.5801947307587
"5261",32.2,51.17922222,47.05555555,82.08888889,"5",29.1207986497879,30.4672812128067,30.7164829540253
"5262",28.7,51.21222222,48.35555555,81.98888889,"6",28.6713711690903,28.5292594480515,28.2181426906586
"5263",41.4,71.28083333,48.96666667,83.2,"7",40.108683795929,41.6029908561707,41.6273878574371
"5264",43.1,72.298,46.06666667,85.68888889,"8",39.1401056098938,39.5372455310822,40.1128493499756
"5265",45.2,67.66461111,42.76666667,88.24444445,"9",39.2739545202255,38.3147878837585,39.1471027374268
"5266",45.8,77.68838889,47.55555556,86.51111111,"10",45.544408121109,42.489291639328,43.3613177204132
"5267",37.3,59.6555,37.32222222,92.24444444,"11",36.9132755231857,34.9428803157806,36.3096180486679
"5268",39.2,58.61472222,28.8,98.41111111,"12",36.8827828359604,37.8893529272079,37.8613001251221
"5269",35.5,58.11388889,26.77777778,98.84444443,"13",38.0300907230377,39.3769448423386,38.3686708784103
"5270",37.1,59.78405556,23.57777778,101.9222222,"14",41.0119714784622,41.0174145126343,40.6581926059723
"5271",40.8,60.05911111,22.41111111,101.7,"15",42.1698070812225,42.2351993083954,41.7237206172943
"5272",38.2,54.0505,22.3,100.0333333,"16",37.0577679920197,37.197622756958,37.1028687572479
"5273",37,54.27044445,25.56666667,96.06666667,"17",36.0208494186401,36.696953291893,37.027294011116
"5274",40,56.33355555,29.71111111,92.37777778,"18",37.1072560739517,36.4185463762283,37.5959783649445
"5275",39.4,59.69083334,33.05555556,90.12222222,"19",40.0359230804443,38.8286014461517,39.3322753143311
"5276",52.7,73.57561111,35.42222222,88.63333333,"20",49.4044016075134,47.8395929431915,49.1219393444061
"5277",57.3,84.15688889,38.53333333,87.44444445,"21",53.9630547904968,52.0332336902618,53.053320684433
"5278",44.7,80.02222222,41.22222222,86.22222222,"22",52.4375932216644,50.3965872859955,47.9677464103699
"5279",35.3,62.13272222,45.04444445,84.93333333,"23",35.853741812706,36.8252566289902,36.9428170967102
"5280",39.8,64.04955555,50.3,83.36666667,"0",36.7675267982483,34.9616682624817,36.6627438783646
"5281",52.5,66.98305556,56.85555556,81.52222222,"1",38.6048944473267,33.944789648056,38.9949656438828
"5282",48.9,76.57927778,57.66666667,81,"2",37.877416934967,37.1565721321106,39.9017768859863
"5283",40.8,77.30972222,56.66666667,80.97777778,"3",38.3393461036682,38.8553328704834,39.4343865013123
"5284",41.5,74.96661111,55.56666667,81.1,"4",37.5994222450256,36.9087863636017,37.8763932132721
"5285",44.7,79.87766667,55.4,81.31111111,"5",43.874504327774,44.3395428752899,44.0865329647064
"5286",44.9,78.70505556,56.07777778,81.04444444,"6",41.6454014110565,41.4941325092316,42.6760587120056
"5287",44.3,83.94488889,56.26666666,81.43333333,"7",42.3695631790161,43.4327617073059,43.1240937709808
"5288",44.5,78.86338889,50.46666667,84.14444444,"8",40.5783407688141,41.1646784877777,42.1586497879028
"5289",39.2,82.92027778,43.84444445,87.64444444,"9",45.5095630741119,47.4031542205811,45.2635601139069
"5290",43.9,66.10855556,38.41111111,90.27777778,"10",40.7425296783447,39.0454576063156,40.0687171936035
"5291",36.1,55.00205556,29.61111111,96.61111111,"11",34.4533551502228,34.0151484966278,34.4500624656677
"5292",34.6,54.45544445,25.68888889,100.4666667,"12",35.3615634155273,37.1461065673828,36.7259158706665
"5293",38.4,54.43583333,22.13333333,103.6888889,"13",37.0079074573517,37.9196471595764,37.4249635887146
"5294",43.8,57.14966667,20.67777778,104.3555556,"14",41.2915356826782,40.0905488967895,40.9648798370361
"5295",37.4,54.89766667,21.33333333,103.2333333,"15",38.1924892807007,38.0442596054077,37.9588101291656
"5296",30.7,46.98627778,22.43333333,101.7777778,"16",31.17260658741,32.1590138339996,31.3460384654999
"5297",30.3,45.44183333,25.81111111,97.56666666,"17",30.8847711277008,32.3044916152954,31.9278882455826
"5298",34.4,48.23577778,29.64444444,92.85555555,"18",32.8288359546661,32.7373359298706,33.2540913772583
"5299",35,51.00388889,32.38888889,90.35555556,"19",34.8031481933594,33.4956450843811,34.0193438529968
"5300",39.5,55.33572222,34.63333333,88.75555556,"20",34.0559307479858,35.716447262764,35.0147213888168
"5301",40.9,57.073,36.85555555,87.4,"21",36.9039472675323,35.1314534235001,36.411461853981
"5302",29.3,55.46083333,40.11111111,85.63333333,"22",33.9167966461182,30.6174469232559,30.3428731918335
"5303",37.5,61.11222222,43.16666667,84.54444444,"23",35.7348917913437,36.6190263080597,36.8122198009491
"5304",39.3,72.45566667,48.68888889,83.15555556,"0",40.8595441818237,42.9260864925385,41.4955767536163
"5305",37.8,71.1695,53.03333333,82.05555556,"1",38.4458055639267,40.1070436954498,38.9842752456665
"5306",33.5,65.74522223,56.1,81.34444444,"2",33.2601953220367,32.8738422489166,32.8764584207535
"5307",31.1,63.37061111,58.87777778,80.26666667,"3",31.6527431154251,32.1962361097336,31.7841915655136
"5308",34.6,70.48483333,59.23333333,80.05555556,"4",34.6860197734833,35.552822561264,35.374144859314
"5309",37.1,75.38938889,59.78888889,79.82222222,"5",37.613859295845,38.2474572038651,37.82437251091
"5310",40.6,79.20438889,59.08888889,79.82222222,"6",40.1736329746246,41.4173880577087,40.6708917236328
"5311",37.5,75.26094444,56.23333333,80.94444444,"7",36.1901333332062,36.2553889799118,36.5845570516586
"5312",40.2,72.57583333,51.12222222,83.42222222,"8",38.1069080495834,37.9625625276566,38.3099290513992
"5313",33.4,66.25255556,47.17777778,85.22222222,"9",35.1600405740738,36.7731821012497,35.8652562236786
"5314",46.3,71.24305556,40.84444444,88.71111111,"10",42.0941898918152,40.0555160188675,41.299545545578
"5315",36.9,61.81122222,34.38888889,92.14444445,"11",39.137080039978,37.2025989341736,37.238809709549
"5316",39.4,64.64172222,27.68888889,98.3,"12",40.9560228729248,41.4291947841644,40.8323915481567
"5317",40.7,64.48557663,22.53371648,103.3045977,"13",41.8263915729523,43.4064282417297,42.0686161518097
"5318",50.1,62.83966667,18.5,107.5333333,"14",45.2628681945801,44.4742321014404,46.0344485092163
"5319",41,61.50416667,18.2,107.1444445,"15",42.4133349227905,42.5304089927673,42.2086693096161
"5320",36.2,54.82605555,19.97777778,104.9888889,"16",37.3970093202591,37.42804063797,37.1877694034576
"5321",32.9,48.99716667,22.51111111,100.5888889,"17",36.2160592222214,35.6655110502243,35.0714422702789
"5322",60.9,78.78594445,26.03333333,95.2,"18",59.7738049507141,59.3720526695251,60.2700095653534
"5323",40.9,62.65572222,29.52222222,91.92222222,"19",41.9543437957764,41.7777887248993,41.1840124320984
"5324",47.1,67.84144444,30.72222222,90.93333333,"20",45.8059837627411,46.70628698349,46.7128144168854
"5325",51.7,75.11444445,37.06666667,88.61111111,"21",50.1124305915833,50.5943354034424,50.3390759468079
"5326",45.1,74.56505556,40.71111111,86.8,"22",46.3682096862793,43.7884942531586,44.6687246417999
"5327",39.4,67.42105556,44.57777778,84.45555556,"23",38.489462146759,39.2063526391983,39.544288110733
"5328",34.6,63.36338889,45.66666667,83.92222222,"0",35.9938509941101,36.7423728275299,36.4209546852112
"5329",32.4,59.87861111,46.56666667,83.55555555,"1",32.8029193401337,34.3179523801804,33.9631683111191
"5330",32.4,57.13344444,48.17777778,82.88888889,"2",32.2441105890274,32.8343610858917,32.2492270278931
"5331",29.7,57.95977778,48.81111111,82.84444444,"3",31.9258168649673,34.4410057258606,32.1490432310104
"5332",33.6,57.93311111,50.87777778,81.38888889,"4",31.4304165935516,31.8165893125534,32.1581527090073
"5333",35.6,58.8795,51.16666667,81.55555555,"5",29.9584649038315,31.8365216064453,32.4323535823822
"5334",41.3,68.64172222,51.92222222,81.06666667,"6",38.6869193935394,38.3675287103653,38.790105805397
"5335",38,73.18388889,51.41111111,81.44444445,"7",36.8283963441849,37.8214990520477,37.4568054676056
"5336",57.3,94.62027778,46.44444444,84.82222222,"8",49.9623523235321,46.8803001499176,49.7528135299683
