"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"5347",44.9,46.704,26.35555556,92.11111111,"19",43.8262998104095,43.1448673629761,43.9268341827393
"5348",52.8,50.23322222,28.33333333,90.35555556,"20",47.5003645133972,47.4804046535492,49.2702310752869
"5349",54.2,53.98766667,30.42222222,89.14444444,"21",54.6320983123779,54.1321933269501,54.5225047206879
"5350",47.2,47.90288889,32.6,86.95555555,"22",44.9092041110992,41.9238592720032,44.6143899536133
"5351",53.9,47.97927778,35.28888889,85.34444444,"23",39.5566121435165,40.2029662895203,44.1488645362854
"5352",58.7,54.782,36.36666667,85,"0",53.5665445423126,49.0244348812103,53.0809842014313
"5353",50.1,52.46188889,36.9,84.94444444,"1",48.8148516559601,48.8954387664795,49.4076673793793
"5354",56.6,56.46022222,38.07777778,84.04444445,"2",49.4639523124695,50.9743207073212,53.381873550415
"5355",53.8,55.15666667,40.64444444,82.97777778,"3",48.7103220558166,50.620064496994,52.1737178039551
"5356",49.2,54.12077778,43.65555556,81.94444444,"4",46.5707741737366,49.815756893158,49.2446416950226
"5357",34.1,47.5515,43.18888889,81.23333333,"5",38.6339168930054,40.9378750133514,39.3163656187058
"5358",46.3,49.8875,44.53333334,81.01111111,"6",43.5579887866974,41.9222160816193,43.4917419147491
"5359",53.1,58.64044445,45.53333333,82.57777778,"7",49.89784740448,48.4515761566162,49.5742047214508
"5360",43.1,47.07705556,43.01111111,85.2,"8",36.0895910787582,36.1062508964539,37.6019128513336
"5361",40.9,45.34372222,35.21111111,89.54444445,"9",35.3756346035004,35.8240786123276,36.691725859642
"5362",34.9,37.84911111,27.18888889,95.4,"10",30.4313066196442,29.0835463523865,30.6302273750305
"5363",35.2,37.20727778,22.6,100.4444444,"11",29.5385659694672,28.8313091421127,30.0368143415451
"5364",31.1,36.10127778,20.44444445,100.9888889,"12",29.1970848035812,28.5815029573441,28.9409581756592
"5365",32,37.02305556,18.72222222,102.8666667,"13",30.6489200210571,30.535956363678,30.6925911188126
"5366",31.8,36.207,16.04444444,106.8,"14",29.9468108224869,29.1388098859787,29.4017443609238
"5367",24.6,29.51422222,13.44444445,107.7222222,"15",23.3758655643463,24.0004721927643,24.1846288299561
"5368",29.7,34.67444445,15.66666667,104.9222222,"16",27.781390748024,27.8164618444443,27.6028437948227
"5369",28.2,34.54661111,19.08888889,99.17777778,"17",28.8344509649277,29.0466409730911,28.9033825016022
"5370",28,36.84711111,20.85555556,94.12222222,"18",31.5368011665344,29.8480421495438,29.9510482597351
"5371",36.3,40.6955,23.31111111,91.17777778,"19",34.3224387216568,34.5576917791367,34.9944308614731
"5372",42.2,44.79527778,27.48888889,89.84444445,"20",39.1724996566772,38.5552922868729,39.9167266941071
"5373",47.2,47.93955556,31.4,88.37777778,"21",44.5683361053467,42.6816438579559,43.0006467533112
"5374",37.8,43.42005556,34.22222222,86.74444444,"22",34.8693433237076,32.9839728403091,34.173883562088
"5375",34.2,39.83155556,33.67777778,85.35555556,"23",31.1213321781158,29.5547782278061,30.8889612674713
"5376",28.3,34.68655556,33.05555556,84.63333333,"0",25.7319275283813,25.5058340072632,26.2731000852585
"5377",28.5,33.39705556,33.85555555,84.14444445,"1",22.1398794531822,22.5722844171524,25.6219383192062
"5378",24.6,31.13172222,35.75555555,83.25555556,"2",20.8829577708244,20.5898439764977,21.3465683031082
"5379",28.3,36.33222222,39.54444444,82.53333334,"3",23.6529307699203,24.4386512184143,25.8131557655334
"5380",36.8,40.89194445,43.63333333,81.62222222,"4",32.1963920974731,27.671070523262,31.7541115808487
"5381",47.7,45.20344445,44.68888889,81,"5",33.6600559806824,35.1796556997299,38.2445043802261
"5382",59.7,57.23283334,48.88888889,80.93333333,"6",46.8506426429749,49.7723938846588,53.0607501888275
"5383",44.3,48.79638889,48.31111111,81.86666667,"7",39.1659400415421,39.8681145334244,41.0860133457184
"5384",31.1,41.47755556,44.56666667,85.06666667,"8",29.6442747735977,26.5401937389374,27.873326458931
"5385",35.4,39.03822222,37.54444444,89.71111111,"9",30.0437906503677,27.6964788198471,28.4683305978775
"5386",32.5,38.50805556,29.43333333,95.73333333,"10",30.0442767000198,29.0981882762909,30.1288710021973
"5387",34.5,41.49844444,21.05555556,102.4555556,"11",35.9006086063385,36.0416582489014,34.7975051832199
"5388",32,39.0845,17.05555556,105.6111111,"12",30.5749423265457,30.1783653402328,30.159788889885
"5389",29.2,37.21105556,15.23333333,107.9222222,"13",30.566721534729,30.8783415603638,30.6596981573105
"5390",29.2,34.39383333,13.58888889,108.8555555,"14",28.0548412561417,26.9136280536652,27.8464925861359
"5391",23,28.90194445,12.64444445,108.7111111,"15",22.4607549333572,23.4423938894272,23.171715054512
"5392",22.5,26.58257663,11.93908046,107.6605364,"16",20.655087249279,21.0545173454285,21.4440277576447
"5393",27.3,29.54305556,15.3,103.1111111,"17",23.703389878273,24.3096925783157,24.6101794195175
"5394",29.6,34.93122222,18.72222222,95.61111111,"18",28.7963953733444,27.7864694261551,27.9924084377289
"5395",42.3,38.29483334,19.98888889,92.5,"19",34.457940530777,32.1798441267014,34.8840279817581
"5396",41.1,42.07611111,22.65555555,90.8,"20",37.080003786087,32.8578780698776,35.8897310447693
"5397",29.6,32.56461111,25.35555556,88.41111111,"21",26.0823298072815,25.2006579828262,26.1967099380493
"5398",25.8,35.09755556,29.32222222,86,"22",26.9070552158356,24.7353435564041,26.3663401079178
"5399",37.1,42.38094445,32.3,84.94444444,"23",32.2911995506287,31.6058735084534,32.3333917236328
"5400",33.6,41.53294444,32.23333333,84.2,"0",33.5408241653442,32.9496613883972,33.3124987745285
"5401",33.1,40.7675,34.11111111,83.22222222,"1",30.3259408903122,30.7412553548813,31.5955382966995
"5402",28.4,37.22283333,36.92222222,82.16666666,"2",27.2775085115433,27.1306881856918,27.0367332410812
"5403",28,39.83538889,39.32222222,81.58888889,"3",27.2088916015625,29.0142212724686,28.5658705663681
"5404",42.3,44.56638889,41.66666667,80.86666667,"4",34.8660252904892,32.21467045784,34.5107567453384
"5405",48.3,47.45566667,44.57777778,80.15555556,"5",39.1162102937698,37.8117965459824,40.0126266288757
"5406",54.2,56.14711111,46.46666666,79.97777778,"6",49.436001701355,49.3669606208801,51.9432110500336
"5407",48,57.11955555,44.84444444,81.94444445,"7",46.1936167526245,47.4749880218506,48.0016423797607
"5408",46,48.967,35.85555556,87.5,"8",43.5243198776245,41.6259314441681,42.6636732006073
"5409",44.4,47.55633333,26.37777778,94.01111111,"9",40.7740256690979,40.7318697166443,43.0874187660217
"5410",30.7,39.25638889,18.92222222,98,"10",31.3354022836685,30.5589627838135,30.3878673887253
"5411",28.2,34.80611111,15.02222222,101.5777778,"11",29.0676083040237,29.0712323188782,28.8547838640213
"5412",21.3,22.10544444,10.7,105.6222222,"12",17.8710767126083,16.9418726968765,17.9086035275459
"5413",19.7,21.57,9.422222221,107.4555556,"13",18.4409466767311,17.6595998620987,18.1514836740494
"5414",22.3,21.48455556,9.322222222,108.8666666,"14",17.9488937282562,17.5547399520874,18.3813935542107
"5415",30.8,30.05061111,10.85555556,108.4333333,"15",23.7103247308731,23.4847460746765,24.6417876195908
"5416",25.2,32.12194445,13.37777778,105.3777778,"16",25.0861160993576,24.2022285795212,24.4462890338898
"5417",25.9,30.31405556,15.75555556,101.8777778,"17",24.9193241786957,24.9269608783722,24.9665256071091
"5418",27.5,32.35088889,18.9,95.72222222,"18",25.5751576185226,25.5060711431503,26.0996946191788
"5419",31.1,36.23622222,21.35555556,91.97777778,"19",32.822097325325,31.3966686487198,32.2179957532883
"5420",26.6,33.20338889,25.05555555,89.44444445,"20",25.4546610403061,25.3610807037354,25.7811618471146
"5421",26.9,34.13333333,30.67777778,87.45555555,"21",26.1269658088684,25.8230678701401,26.441795091629
"5422",26.8,36.86877778,35.03333333,85.52222222,"22",26.7359126996994,26.4751640748978,26.9105389738083
"5423",22.4,31.62633333,38.02222222,84.17777778,"23",22.0685689258575,21.7194813132286,21.9096440601349
"5424",22.3,31.60877778,40.31111111,83.25555556,"0",20.913073091507,21.0744319534302,21.2747027802467
"5425",22.7,31.14216667,42.64444445,82.35555555,"1",19.5570663928986,19.7322996091843,20.1290765857697
"5426",22.1,32.89727778,46.56666667,81.08888889,"2",20.1795583200455,19.0570274281502,20.0693628120422
"5427",23.7,34.77966667,49.77777778,80,"3",22.4723175382614,20.9400559091568,21.7214723587036
"5428",35.5,38.52355556,50.83333333,79.72222222,"4",28.0183609247208,25.6884362030029,28.2944801187515
"5429",34.6,38.908,52.23333333,79.03333333,"5",26.179197845459,26.4418148612976,28.814684753418
"5430",35.6,42.568,53.46666667,78.65555555,"6",29.7485267019272,27.9107900428772,28.7396665859222
"5431",30.3,43.275,51.04444444,80.63333333,"7",28.3139216375351,26.9148092937469,27.9374745035172
"5432",40.6,44.91422222,40.44444444,85.86666667,"8",32.992036986351,32.856637802124,34.7449356365204
"5433",34.7,39.52511111,28.43333333,92.05555556,"9",30.7482248926163,30.220383477211,31.908137550354
"5434",31.7,36.73416667,18.7,99.37777779,"10",29.6191517114639,28.800899515152,29.4999843406677
"5435",22.1,31.43622222,12.56666667,104.3333334,"11",23.8588784122467,25.174911699295,24.3672842550278
"5436",19.6,28.75811111,10.42222222,107.5888889,"12",22.4362508964539,22.2042876195908,21.9326828813553
"5437",24.2,26.75883333,10.41111111,109.5,"13",20.3580800199509,19.3687313592434,20.5769341516495
"5438",24.2,25.95874904,9.547126437,110.9314176,"14",19.8541390109062,20.4954838848114,21.3052168226242
"5439",14.5,21.50580466,8.533333333,110.8784946,"15",17.8544971013069,17.761709253788,17.4185673952103
"5440",22.8,20.32683333,8.633333333,109.6111111,"16",18.3319156265259,17.7261208105087,18.4156432533264
"5441",15.7,20.65022222,10.25555556,104.8777778,"17",17.4961711931229,18.5319205188751,17.7535045552254
"5442",20.8,26.62572222,13.85555556,98.01111111,"18",22.1186351203918,21.6532571983337,21.8735286474228
"5443",52.7,47.90961111,19.36666667,93.14444444,"19",46.0671539306641,45.0082002639771,46.283150434494
"5444",29.2,37.21477778,25.01111111,90.18888889,"20",30.3552772140503,30.2188845205307,29.8504133558273
"5445",28.9,36.57022222,31.43333333,87.61111111,"21",28.0475647163391,27.4118049764633,28.2185338306427
"5446",25.9,38.04461111,35.83333334,85.9,"22",27.0575470018387,27.4939686870575,27.2937556600571
"5447",25,38.03072223,40.03333333,84.1,"23",25.367393078804,25.654604306221,25.4860127401352
"5448",25.8,39.74927778,45.55555556,82.35555555,"0",26.7237323474884,26.941463932991,26.8712948846817
"5449",29.3,41.8265,50.5,81.11111111,"1",29.0309524679184,27.1812605953217,27.4471556901932
"5450",31.9,45.15127778,53.85555556,80.17777778,"2",30.8643121147156,30.8794433069229,30.3560400438309
"5451",33.6,47.79244445,56.41111111,79.36666667,"3",33.5840094184875,33.9333080482483,33.5961250543594
"5452",34.9,49.66416667,56.01111111,78.97777778,"4",34.8695545482636,35.4396543931961,35.4437365436554
"5453",37.9,49.99227778,54.97777778,78.67777778,"5",36.012416806221,35.464576253891,36.359567694664
"5454",37.9,50.89361111,55.04444444,77.94444444,"6",37.0602597951889,36.6144520282745,36.6072193241119
"5455",40.4,52.54244444,52.92222222,79.12222222,"7",37.5456676101685,37.6624841785431,38.6232917070389
"5456",42.8,52.49633334,44.1,84.2,"8",42.241394033432,44.5848023891449,43.5698372840881
"5457",39.3,46.38611111,30.42222222,92.84444445,"9",39.0161714267731,38.3483609390259,38.520130405426
"5458",37,41.1155,19.24444445,100.0666667,"10",36.4146768808365,34.0377119112015,35.0966616773605
"5459",37.1,41.81611111,14.94444445,105.1111111,"11",36.1726006889343,34.7906536817551,35.790345158577
"5460",32.6,36.19905556,13.37777778,107.7555555,"12",30.0851567602158,29.1355430173874,29.784737739563
"5461",24.3,33.25905556,12.22222222,109.2222222,"13",24.9572428178787,24.9936016368866,24.9690150880814
"5462",21.8,28.80944445,9.777777778,111.5111111,"14",21.5179108524323,21.5114644193649,21.5426520347595
"5463",22.4,27.17016667,9.866666667,111,"15",22.1108887910843,21.7109088945389,21.6151104688644
"5464",17.9,27.29872222,10.77777778,108.2333333,"16",22.6640005397797,22.0926073694229,21.0701209545135
"5465",24.6,29.16811111,12.96666667,103.7444444,"17",23.2168153429031,23.4935304403305,23.7686593580246
"5466",27.4,35.41577778,17.28888889,96.74444444,"18",28.6885314321518,28.2886410665512,28.1197191667557
"5467",39.4,43.29361111,25.12222222,91.78888889,"19",38.9156325531006,37.1069386434555,37.7994151496887
"5468",36.3,45.00877778,30.68888889,88.68888889,"20",37.9697186326981,38.9519673156738,38.1360832548141
"5469",37.4,46.76444445,34.33333334,86.31111111,"21",38.0967316246033,38.7589437484741,38.2641166496277
"5470",29.1,39.41247318,39.77624521,84.03639847,"22",26.6437016677856,26.5061016082764,27.0748570489883
"5471",25,37.43590323,44.2250896,82.46021505,"23",24.9819369411469,25.0563145160675,25.5307223415375
"5472",22.9,36.96555556,48.62222222,80.85555555,"0",24.979625377655,23.7615103292465,23.2352676391602
"5473",22.6,37.78577778,50.8,80.01111111,"1",26.6823899888992,24.830938372612,24.4771153211594
"5474",20.9,38.06727778,53.76666667,79.11111111,"2",24.5860645842552,24.2705482721329,23.0398084688187
"5475",22.5,39.68116667,55.5,78.14444444,"3",24.7100147199631,25.9550819444656,24.8753846979141
"5476",26.2,39.47816667,57.08888889,77.33333333,"4",26.0998403167725,25.739502863884,25.9388287878037
"5477",25.3,40.24166667,57.28888889,76.94444444,"5",25.32941157341,25.0653651285172,25.07766664505
"5478",29.9,42.10994445,57.16666667,76.62222222,"6",27.3495928907394,25.6574279689789,26.8438376998901
"5479",28.9,44.63611111,54.5,77.66666667,"7",27.6814012861252,27.4858389425278,27.5823962926865
"5480",29.9,41.09594445,45.35555556,82.54444445,"8",29.4033761167526,29.7465322685242,27.225320982933
"5481",29.3,38.44957663,35.82911877,88.78237548,"9",28.7851272964478,27.929544506073,28.8882883548737
"5482",25.4,34.52831721,26.56415771,95.15053763,"10",26.360484418869,25.4086772918701,25.6623062133789
"5483",24.6,29.00616667,19.27777778,100.4888889,"11",22.1908847093582,21.7088554096222,22.3617453050613
"5484",20.5,24.41777778,14.64444445,105.7111111,"12",19.1285615944862,18.8931783223152,19.1073705601692
"5485",20.3,21.30816667,10.82222222,109.7333333,"13",18.5658709549904,17.5759652781487,18.1235561227798
"5486",13.1,17.39744444,9.811111112,110.9444444,"14",14.7160421180725,15.314564344883,15.153479244709
"5487",15.3,20.36411111,10.71111111,111.1222222,"15",17.0556053471565,17.3491971635818,17.0737268471718
"5488",13.1,21.16261111,11.45555556,108.6444445,"16",17.877806353569,18.0688455080986,17.5664845371246
"5489",21.5,20.48572222,15.28888889,104.1111111,"17",18.3642149090767,17.7248369550705,18.3428364682198
"5490",32.5,29.53566667,21.5,96.52222222,"18",24.3622479391098,22.6807664370537,24.544079413414
"5491",29.3,34.89761111,26.77777778,92.73333333,"19",29.0204544639587,26.8884352874756,28.0122052383423
"5492",25.7,32.94455556,32.27777778,90.12222222,"20",25.6128775072098,25.6446095085144,26.1986282587051
"5493",18.2,31.57327778,37.12222222,87.42222222,"21",23.4247127962112,22.6526341438293,21.3812635755539
"5494",22.1,34.78627778,40.88888889,85.64444444,"22",22.8024248790741,22.908227891922,22.646065351963
"5495",21.6,35.30122222,41.98888889,84.68888889,"23",22.629564743042,22.6162676763535,22.6502633142471
"5496",27.2,37.48766667,44.72222222,83.51111111,"0",25.7850316619873,25.4353740978241,25.9570542526245
"5497",26.2,40.19855556,50.97777778,81.92222222,"1",27.5189212036133,26.6116220331192,26.8265137481689
"5498",30.4,39.38494445,55.5,80.42222222,"2",27.6916780471802,24.6993599271774,26.8411891222
"5499",28,38.85705556,57.14444445,79.01111111,"3",24.5208060836792,23.7826057815552,24.8188730955124
"5500",24.4,38.52961111,57.3,78.15555555,"4",25.7676898050308,26.1994479131699,25.3064279747009
"5501",26.3,41.17094444,58.26666667,77.96666667,"5",28.1379712867737,26.4540650749207,26.3285090970993
"5502",27.5,42.79261111,56.95555556,77.37777778,"6",28.3622637701035,27.8699894952774,27.9693123626709
"5503",25.1,43.71916667,53,79.01111111,"7",27.4560757350922,27.312210316658,27.1033444833756
"5504",21.8,32.24783333,40.4,83.77777778,"8",20.7048762154579,19.1587493944168,20.7731183004379
"5505",20.5,22.70494445,29.04444444,90.66666667,"9",17.4366483283043,14.8925165748596,16.4224137914181
"5506",18.7,26.13648276,21.88773946,96.35325671,"10",18.2732408452034,18.0670535349846,18.3903065133095
"5507",13.9,16.52873298,15.51792114,101.1311828,"11",14.7263953781128,14.8469264101982,14.8926285672188
"5508",12.9,14.90566667,14.17777778,103.5222222,"12",13.2801459217072,12.7788073551655,12.7996096396446
"5509",15.6,14.2247682,11.49272031,106.1206897,"13",14.0154335308075,13.4968023490906,13.8091984391212
"5510",15,16.42684291,11.4348659,107.1923372,"14",14.9833976745605,15.0118046545982,15.2726281666756
"5511",16.5,17.75301792,11.52831541,107.3430108,"15",15.1005298066139,16.1400940918922,16.1227255654335
"5512",11.1,14.86883334,11.87777778,104.5888889,"16",13.1010889959335,13.7682752609253,13.527748529911
"5513",16.6,16.97433333,14.01111111,101.0888889,"17",17.2446720194817,17.0450854325295,17.1210963439941
"5514",23.6,26.48127778,20.12222222,93.93333333,"18",22.1284216451645,21.354000787735,21.6928786802292
"5515",20.5,29.94788889,24.53333333,90.21111111,"19",22.7048239994049,22.5860785770416,22.0495131158829
"5516",20.9,30.30555556,26.38888889,88.52222222,"20",22.5427322077751,22.1813872337341,21.6218067979813
"5517",23.4,34.02933333,32.1,86.6,"21",25.3695035409927,26.0780401945114,25.6960409116745
"5518",22,32.69744444,36.77777778,84.7,"22",22.9431828069687,24.1881453990936,23.0811864566803
"5519",21,32.36227778,40.02222222,82.84444445,"23",21.9148912000656,22.3465020418167,22.0127235603333
"5520",19.7,33.22044445,42.16666667,81.62222222,"0",20.7418154287338,20.6695481824875,20.8141953635216
"5521",27,35.20616667,44.35555555,80.35555555,"1",24.8466009044647,23.2034133291245,24.2465499639511
"5522",22.7,36.58388889,47.26666667,79.12222222,"2",23.1743455266953,23.3813052129745,22.5976190090179
"5523",18.2,36.82338889,48.21111111,78.12222222,"3",22.3461116790771,23.800210313797,22.2734849882126
"5524",19.3,33.72611111,45.78888889,77.05555555,"4",20.2414592385292,21.6520812034607,21.0988252496719
