"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","RF"
"5819",26.8,30.71222222,12.62222222,107.2666667,"11",24.2125
"5820",14.4,19.89677778,8.722222222,110.3444445,"12",15.595
"5821",16,12.75883334,6.5,111.5555556,"13",13.907
"5822",10.9,10.18516667,5.488888889,113.0111111,"14",10.131
"5823",9.6,10.33644444,5.244444445,111.9888889,"15",9.77600000000001
"5824",12.1,9.909777778,6.1,109.1222222,"16",11.0895
"5825",11.1,14.08822222,8.755555556,104.1888889,"17",13.217
"5826",18.3,27.55083334,15.28888889,96.53333333,"18",21.9495
"5827",27.2,35.56183333,16.85555556,92.86666667,"19",27.651
"5828",23.5,33.56572222,19.67777778,90.37777778,"20",24.9155
"5829",22.4,31.18566667,24.02222222,88.23333333,"21",22.2725
"5830",18.9,30.8615,28.17777778,86.22222222,"22",21.615
"5831",23.5,31.17255556,32.23333333,84.53333333,"23",21.9075
"5832",22.4,32.63527778,35.18888889,83.17777778,"0",24.0135
"5833",21.4,30.62772222,37.12222222,81.76666667,"1",21.62
"5834",16.2,30.03444445,38.31111111,80.6,"2",17.8215
"5835",22.3,34.4245,38.7,79.93333333,"3",23.693
"5836",29.8,35.36672222,36.53333333,79.95555556,"4",26.3475
"5837",26.1,38.06738889,37.65555555,79.07777778,"5",26.8885
"5838",29.2,38.56127778,38.78888889,78.66666667,"6",28.532
"5839",33.1,47.03988889,36.75555555,80.7,"7",36.238
"5840",32.3,42.57011111,29.34444445,87.03333333,"8",32.4165
"5841",33.7,35.76288889,21.2,95.07777778,"9",30.77
"5842",26.2,36.38544444,14.53333333,102.6111111,"10",28.4135
"5843",27.7,37.13338889,11.4,105.8,"11",28.7565
"5844",27.9,33.61813793,8.78045977,108.7352491,"12",26.605
"5845",21.4,31.70963867,8.071684588,110.4014337,"13",22.632
"5846",20.8,30.13983333,7.255555556,111.2333333,"14",21.8745
"5847",23.6,31.00947701,7.296934866,111.0268199,"15",24.0635
"5848",22.6,32.52937814,7.940501792,108.1931899,"16",24.4785
"5849",21.3,32.3325,9.511111111,103.9111111,"17",23.097
"5850",24.8,35.04655555,13.04444444,96.8,"18",26.841
"5851",34.3,44.38605556,15.56666667,93.01111111,"19",40.2015
"5852",30.8,40.49994444,21.47777778,90.91111111,"20",31.725
"5853",24.9,37.07333333,24.2,89.05555555,"21",29.4225
"5854",28.3,40.65238889,28.11111111,87.24444444,"22",30.2835
"5855",28,42.16383333,30.52222222,85.97777778,"23",31.5965
"5856",30.8,39.68633333,32.68888889,84.78888889,"0",30.2785
"5857",26,39.89116667,34.16666666,83.88888889,"1",28.291
"5858",28.6,40.60933333,37.3,82.94444444,"2",27.9535
"5859",27.8,41.02394445,39.47777778,81.97777778,"3",28.927
"5860",29.4,42.8955,40.81111111,80.96666667,"4",30.7805
"5861",32.7,45.44161111,41.56666667,80.06666667,"5",34.323
"5862",30.5,45.39516667,40.48888889,79.72222222,"6",33.9105
"5863",33.9,45.26733333,33.32222222,82.93333334,"7",36.153
"5864",34,42.46761111,21.21111111,91.13333333,"8",34.4235
"5865",23,28.73555556,13.75555556,96.58888889,"9",23.227
"5866",16.5,25.50777778,10.68888889,102.0888889,"10",17.313
"5867",21.2,24.1985,8.555555555,106.5666667,"11",20.516
"5868",20.4,23.72212835,6.790804598,110.1636015,"12",19.78
"5869",16.4,24.33993907,5.908243727,111.9086022,"13",19.644
"5870",21.3,24.12477778,5.811111111,112.9777778,"14",20.2975
"5871",19.1,24.50677778,5.7,113.0888889,"15",19.3125
"5872",16,24.12822222,6.355555556,110.0111111,"16",19.1045
"5873",18.3,25.66655556,8.088888889,105.4555555,"17",20.086
"5874",27.4,34.84677778,12.08888889,98.74444444,"18",27.6465
"5875",37.8,44.44288889,15.34444444,94.87777778,"19",38.996
"5876",30.9,41.53155556,19.97777778,92.63333333,"20",32.5015
"5877",29,39.24238889,24.54444444,90.42222222,"21",30.268
"5878",32.2,37.92955556,27.42222222,89.21111111,"22",28.3135
"5879",29.7,39.56766667,29.3,87.85555556,"23",31.404
"5880",31.2,40.69161111,31.07777778,86.62222222,"0",31.348
"5881",28.6,38.86738889,33.54444445,85.1,"1",29.4685
"5882",28.4,40.24266667,34.87777778,84.17777778,"2",30.158
"5883",29,39.89366667,34.05555556,83.7,"3",28.847
"5884",29.5,42.07944444,33.7,82.97777778,"4",30.908
"5885",34.3,41.93966667,34.81111111,82.36666667,"5",32.14
"5886",37.8,44.65527778,37.13333333,81.82222222,"6",36.9535
"5887",39.1,46.09927778,36.82222222,84.55555555,"7",37.9155
"5888",46.5,48.56294445,28.07777778,90.21111111,"8",45.611
"5889",41.1,45.16827778,23.21111111,94.86666667,"9",40.6075
"5890",40.7,43.09344444,17.5,101.6444444,"10",38.416
"5891",29.5,38.69016667,13.25555556,106.2666667,"11",31.1655
"5892",26.7,35.752,10.41111111,110.6888889,"12",27.344
"5893",27.9,34.6875,9.022222222,113.0333334,"13",28.08
"5894",29.6,35.88338889,8.766666667,113.4222222,"14",27.7455
"5895",28.5,34.96038889,8.855555556,112.0444444,"15",28.4575
"5896",25,35.25372222,10.25555555,107.8222222,"16",26.3295
"5897",27.1,35.91317816,12.60076628,102.8429119,"17",28.0815
"5898",30.8,39.71983333,15.77777778,97.84444444,"18",33.5095
"5899",36.3,43.70041935,20.75232975,94.59964158,"19",36.993
"5900",36.3,42.82244445,24.27777778,92.07777778,"20",33.7815
"5901",60.1,59.54122222,26.53333333,90.37777778,"21",59.0915000000001
"5902",73.5,72.29046743,30.33678161,89.0578544,"22",72.8385
"5903",69.1,67.79577778,33.02222222,88.16666667,"23",67.9445000000001
"5904",62.8,66.05977778,36.07777778,86.94444444,"0",62.1655
"5905",50.4,60.68833333,39.4,85.48888889,"1",52.551
"5906",56.3,57.79133333,41.17777778,84.95555556,"2",52.514
"5907",53.8,57.19538889,42.3,84.13333333,"3",52.696
"5908",52.1,54.76083333,43.13333333,83.6,"4",48.4635
"5909",45.7,53.89116667,43.71111111,82.96666667,"5",46.2785
"5910",46.1,50.83488889,42.1,82.9,"6",44.368
"5911",45.3,48.83911111,43.14444444,84.14444444,"7",41.621
"5912",38.6,47.09572222,41.83333333,87.93333333,"8",37.927
"5913",38.7,45.64144444,32.03333333,93.88888889,"9",38.2035
"5914",37.9,41.65494444,22.15555556,100.9,"10",36.6985
"5915",33.9,40.38711111,18.34444444,103.2333333,"11",32.641
"5916",30.6,37.24788889,14.04444444,107.5555556,"12",30.0565
"5917",28.1,34.80094444,10.24444444,111,"13",27.7685
"5918",28.9,35.269,9.133333333,112.8555556,"14",28.3465
"5919",26.6,34.57216667,9.333333333,111.6222222,"15",28.1025
"5920",26.7,35.57472222,10.5,109.2444444,"16",27.195
"5921",33.5,42.27855556,26.86666667,88.44444444,"22",33.41
"5922",46.4,51.93827778,31.05555555,87.46666667,"23",50.397
"5923",67.8,72.22944445,35.23333333,86.33333333,"0",67.2615000000001
"5924",59.8,74.98505556,42.12222222,84.61111111,"1",64.1955000000001
"5925",35.8,51.27261111,49.95555556,83.08888889,"2",40.5045
"5926",36.4,48.84411111,52.91111111,82.11111111,"3",36.7135
"5927",32.8,49.175,54.37777778,81.95555556,"4",35.404
"5928",48.2,53.80805556,56.65555556,80.74444444,"5",44.9489999999999
"5929",45.3,55.29833334,57.33333333,80.5,"6",42.557
"5930",39,52.1595,54.31111111,82.3,"7",38.437
"5931",32,45.51633333,46.3,86.32222222,"8",32.5975
"5932",34,43.67161111,38.06666667,91.93333333,"9",31.5015
"5933",32,42.34746169,31.05402299,96.79272031,"10",31.246
"5934",29.3,40.03284588,24.86164875,102.3473118,"11",30.76
"5935",30.2,38.11994445,18.97777778,108.6444444,"12",31.0965
"5936",29.8,36.78138889,14.75555556,112.4222222,"13",28.559
"5937",27.3,36.12427778,11.61111111,115.3777778,"14",28.5825
"5938",24.8,33.09805556,9.433333332,115.5444444,"15",25.4835
"5939",28.7,36.97162835,8.795402299,113.6091954,"16",30.757
"5940",35.5,37.56629391,13.81612903,107.5863799,"17",29.7955
"5941",33.7,42.4085,18.87777778,100.0333333,"18",34.261
"5942",42.7,47.79783333,21.53333333,96.78888889,"19",44.3075
"5943",54.3,53.94727778,23.5,94.72222222,"20",55.9395
"5944",41.8,45.88916858,26.51609195,93.97854406,"21",39.6205
"5945",34.3,39.41566667,31.72293907,92.03082437,"22",32.9555
"5946",20.5,42.41910537,46.64789272,85.7789272,"23",26.9765
"5947",25.3,37.29772222,45,85.17777778,"0",24.5445
"5948",23,34.79505556,42.33333333,85.22222222,"1",22.533
"5949",21.4,35.21672222,42.55555555,84.52222222,"2",23.1585
"5950",20.4,35.45775627,44.31111111,83.51541219,"3",21.669
"5951",24.1,36.04283333,45.65555555,83.52222222,"4",21.811
"5952",23.2,36.89533333,47.31111111,83.1,"5",23.6965
"5953",24.9,39.43863985,48.00957855,82.96666667,"6",26.8535
"5954",25.8,38.79273118,46.31039426,84.34014337,"7",25.8695
"5955",35.9,44.16872222,40.01111111,89.15555555,"8",34.165
"5956",37.8,44.00924904,32.27547893,94.22298851,"9",37.557
"5957",30.2,37.48261111,27.04444444,99.04444446,"10",29.5205
"5958",27.8,34.59511111,22.98888889,103.5222222,"11",27.407
"5959",24.3,33.64485484,18.94121864,107.9523298,"12",24.5095
"5960",22.6,33.59083334,17.93333334,108.9,"13",23.945
"5961",23.2,33.75277778,16.94444445,110.2777778,"14",24.0215
"5962",28.8,34.36703257,16.13601533,110.2509579,"15",27.97
"5963",27.3,34.73577778,16.35555556,108.9666667,"16",27.0105
"5964",29.9,40.1135914,24.40609319,99.40573477,"17",31.541
"5965",42.8,47.36529502,28.72911878,94.74521073,"18",40.857
"5966",33.6,44.85894444,40.03942652,88.09784946,"19",35.2745
"5967",24.1,41.28615517,58.36321839,80.51762452,"20",26.926
"5968",17.9,28.9865,62.72222222,78.73333333,"21",20.0275
"5969",14,24.21888889,63.4,77.38888889,"22",17.1845
"5970",17.5,34.09755556,60.11111111,79.76666667,"23",20.9015
"5971",19.4,32.12683334,58.72222222,80.87777778,"0",18.585
"5972",17.6,30.84583333,57.36666667,81.06666667,"1",17.845
"5973",17.5,28.69177778,55.41111111,81.04444445,"2",17.269
"5974",16.7,29.43244445,57.86666667,79.56666667,"3",16.3385
"5975",13.7,29.43094444,60.86666667,78.07777778,"4",15.259
"5976",13.5,30.96283333,61.26666667,77.98888889,"5",15.599
"5977",20.5,31.13911111,58.34444445,78.71111111,"6",19.519
"5978",19.3,33.77344445,54.14444444,80.82222222,"7",20.422
"5979",24.5,31.60655556,48.35555556,84.34444444,"8",21.5395
"5980",18,30.26055556,42.16666667,88.01111111,"9",16.4025
"5981",15.2,25.674,35.45555556,93.32222222,"10",15.972
"5982",18.8,23.36861111,30.04444445,97.8,"11",17.6455
"5983",19.6,25.15611111,28.1,99.52222222,"12",17.3605
"5984",17.5,26.62327778,29.67777778,97.96666667,"13",17.6785
"5985",19.3,24.14855556,28.41111111,98.28888889,"14",19.135
"5986",19.3,23.74572222,29.98888889,96.07777778,"15",19.638
"5987",17.7,27.18322222,30.84444444,95.87777778,"16",18.9625
"5988",27.3,31.78544444,36.22222222,91.4,"17",22.967
"5989",11.7,37.77888889,41.84444444,86.67777778,"18",19.83
"5990",12.9,31.80966667,42.81111111,85.06666667,"19",18.342
"5991",21.1,31.57172222,41.85555555,85.16666667,"20",21.222
"5992",22.2,35.761,42.88888889,85.86666667,"21",24.8095
"5993",19,36.07405556,45.53333333,84.6,"22",21.442
"5994",19.5,32.30211111,46.97777778,83.06666667,"23",21.132
"5995",18.6,32.2695,49.2,80.5,"0",18.605
"5996",15.4,29.30961111,54.77777778,78.86666667,"1",16.148
"5997",14.7,30.46566667,56.76666666,78.54444444,"2",15.75
"5998",16.2,31.78483333,56.82222222,78.75555556,"3",16.195
"5999",15.7,31.24066667,55.13333333,79.06666667,"4",16.059
"6000",20.7,34.38355556,54.61111111,79.13333333,"5",19.8655
"6001",21,38.47716667,55.33333333,79.06666667,"6",22.14
"6002",23,43.50322222,53.46666667,81.11111111,"7",25.9855
"6003",30.5,43.12383333,41.9,87.97777778,"8",30.2405
"6004",27.1,35.664,31.71111111,94.93333333,"9",25.0855
"6005",21.7,30.32688889,25.6,99.76666665,"10",22.401
"6006",19.4,24.75938889,20.53333333,103.7222222,"11",18.8545
"6007",21,26.98066667,16.83333333,109.1111111,"12",20.7645
"6008",19.9,28.95994445,15.25555556,111.4888889,"13",21.489
"6009",22.6,33.21822222,14.57777778,111.9111111,"14",24.1415
"6010",24.1,32.73416667,17.73333334,107.0777778,"15",24.295
"6011",21.6,31.86722222,20.48888889,102,"16",22.965
"6012",12.7,31.26605556,26.96666667,94.74444444,"17",17.038
"6013",24,35.29172222,31.2,91.72222222,"18",25.964
"6014",37.5,46.54377778,33.23333333,90.41111111,"19",38.7435
"6015",33.1,43.92488889,35.67777778,89.66666667,"20",36.436
"6016",28.8,40.6115,37.02222222,87.92222222,"21",29.889
"6017",20.4,40.10583333,40.05555555,86.44444444,"22",26.429
"6018",26.2,39.30025,40.8,86.01111111,"23",28.473
"6019",28,68.78988889,43.06666667,85.35555555,"0",44.4145
"6020",25,38.40338889,44.16666667,84.86666667,"1",25.181
"6021",20.8,36.33227778,45.75555556,83.21111111,"2",22.8505
"6022",21.2,38.3335,49.32222222,82.1,"3",23.252
"6023",23.6,38.20244445,51.34444445,81.91111111,"4",24.5555
"6024",26.6,40.18322222,51.73333333,81.92222222,"5",26.6055
"6025",25.6,43.23738889,51.66666667,82.04444444,"6",28.135
"6026",30.2,45.93805556,49.61111111,83.73333333,"7",31.14
"6027",32.6,46.18127778,42.11111111,88.18888889,"8",33.434
"6028",28.8,42.0565,32.01111111,94.78888889,"9",30.585
"6029",35.4,43.09283333,25.47777778,102,"10",35.877
"6030",33.2,40.68066667,22.04444444,105.1,"11",33.775
"6031",27.5,36.02855556,18.2,109.6666667,"12",28.05
"6032",27.7,34.28111111,16.25555556,111.3,"13",27.7855
"6033",23.1,33.29311111,16.95555556,108.6111111,"14",24.633
"6034",25.8,31.55327778,15.42222222,110.5888889,"15",25.2575
"6035",19.4,31.84361111,18.54444444,104.6666667,"16",22.939
"6036",26.8,34.52572222,22.47777778,101.4777778,"17",27.0625
"6037",21.4,31.70861111,44.22222222,86.62222222,"18",22.0925
"6038",12,31.591,58.27777778,77.72222222,"19",16.978
"6039",16.7,24.48477778,59.7,75.25555556,"20",17.0635
"6040",7.9,20.9785,66.41111111,73.02222222,"21",10.918
"6041",7.5,19.55788889,61.54444444,74.52222222,"22",11.4765
"6042",14.9,21.7605,60.37777778,75.7,"23",16.2375
"6043",10.8,26.24272222,62.96666667,75.36666667,"0",13.207
"6044",17.1,28.76261111,62.13333333,76.44444445,"1",16.424
"6045",12.5,25.12233334,61.58888889,76.27777778,"2",13.7175
"6046",15,25.57488889,59,77.28888889,"3",14.4525
"6047",15.2,24.39394444,57.18888889,77.23333333,"4",15.557
"6048",16.9,27.21444444,55.98888889,76.38888889,"5",16.7535
"6049",12.4,32.22655556,58.36666667,75.91111111,"6",17.9295
"6050",13.7,35.15494445,55.35555556,77.67777778,"7",17.7015
"6051",19.2,32.15211111,48.35555556,82.25555556,"8",19.6685
"6052",22.1,36.09811111,40.34444444,88.03333334,"9",22.3305
"6053",26.9,38.05933333,31.92222222,92.46666667,"10",27.4645
"6054",23,31.46583334,24.98888889,97.47777778,"11",23.087
"6055",24.7,31.29061111,22.24444444,99.3888889,"12",23.155
"6056",14.7,25.92627778,18.1,104.2666667,"13",17.1305
"6057",16.4,25.19533333,15.62222222,108.1666667,"14",18.4
"6058",17.2,21.38322222,15.38888889,107.1111111,"15",17.311
"6059",15.1,21.88772222,18.55555556,103.1111111,"16",17.657
"6060",16.4,26.34583333,22.81111111,99.41111111,"17",19.195
"6061",19.2,30.49333333,25.25555556,93.77777778,"18",20.3215
"6062",23.6,35.89477778,28.42222222,89.95555556,"19",26.018
"6063",27.8,42.21705556,30.62222222,87.76666667,"20",30.1605
"6064",25.3,39.37244445,35.02222222,86.04444445,"21",32.227
"6065",23.9,38.3245,39.71111111,84.68888889,"22",25.7755
"6066",22.2,35.91494444,43.58888889,83.66666667,"23",22.925
"6067",21.9,36.4255,45.88888889,82.66666667,"0",23.658
"6068",31.3,45.41044444,50.3,81.43333333,"1",32.1265
"6069",31,51.11283333,56.32222222,80.61111111,"2",33.8965
"6070",33.7,53.43422222,57.95555556,80,"3",37.5175
"6071",33.8,51.79338889,59.6,79.67777778,"4",35.191
"6072",30.3,49.29211111,61.14444444,78.63333333,"5",33.547
"6073",36.6,51.36538889,60.24444444,78.33333334,"6",35.6555
"6074",33.3,51.34988889,55.65555555,80.91111111,"7",35.402
"6075",40.8,50.98488889,48.07777778,85.3,"8",40.167
"6076",40.1,48.66027778,38.08888889,91.68888889,"9",40.9365
"6077",35.6,45.43333333,29.65555555,96.38888889,"10",36.761
"6078",31.5,41.81511111,23.98888889,100.6444444,"11",33.0395
"6079",31.5,39.53822222,19.44444444,104.3777778,"12",31.3555
"6080",30.1,39.44677778,14.35555555,109.1,"14",30.0945
"6081",28.4,39.38494445,14.28888889,108.3111111,"15",29.628
"6082",27.8,39.27905555,15.66666667,105.7777778,"16",28.162
"6083",26.6,39.00533333,19.14444445,100.9555556,"17",29.443
"6084",27.8,42.72661111,23.58888889,95.52222222,"18",32.275
"6085",48.8,60.61022222,27.31111111,91.97777778,"19",56.0405000000001
"6086",27.2,43.38538889,32.3,89.84444444,"20",32.068
"6087",24,41.04972222,34.82222222,88.03333333,"21",28.6515
"6088",25,43.91461111,38.68888889,86.27777778,"22",30.251
"6089",26.4,42.24638889,40.25555556,85.4,"23",30.082
"6090",21.9,40.77866667,41.72222222,84.21111111,"0",24.7765
"6091",29.8,42.9015,43.57777778,83.54444444,"1",30.093
"6092",25.6,42.02588889,46.52222222,82.4,"2",27.487
"6093",26.2,41.50761111,48.33333333,81.73333334,"3",29.682
"6094",26.2,42.48011111,49.87777778,80.96666667,"4",29.105
"6095",31.1,45.70372222,50.94444444,80.37777778,"5",31.6565
"6096",25.8,43.77322222,51.15555556,80.02222222,"6",27.238
"6097",28.1,43.37394444,49.21111111,82.37777778,"7",28.944
"6098",29,43.72488889,38.36666667,88.83333334,"8",30.5585
"6099",33.5,42.35544445,27.91111111,96.16666666,"9",32.8805
"6100",33.9,42.77438889,19.27777778,103.2,"10",35.405
"6101",33.3,39.78805556,15.08888889,106.9111111,"11",31.8595
"6102",27.5,34.58722222,11.58888889,109.8333333,"12",28.096
"6103",19.4,31.2715,9.488888888,111.6222222,"13",21.245
"6104",21.9,28.97338889,8.9,112.1,"14",21.89
"6105",24.6,27.67638889,8.555555555,111.0777778,"15",22.9325
"6106",17.5,26.94333334,9.78888889,107.3,"16",20.9015
"6107",27.5,30.44938889,12.1,101.7222222,"17",26.3025
"6108",37.5,86.57394445,15.77777778,96.16666667,"18",57.1845
"6109",30.4,42.4165,18.96666666,93.04444444,"19",32.091
"6110",32.5,42.8935,21.7,91.21111111,"20",34.72
"6111",35,45.91206513,22.69233716,89.79157088,"21",37.5415
"6112",30.8,39.47066667,23.73333333,88.37777778,"22",30.72
"6113",30.1,41.96744444,26.5,87.13333333,"23",33.319
"6114",32.2,44.61261111,30.25555556,85.66666667,"0",38.998
"6115",35.7,43.65661111,32.6,84.4,"1",34.399
"6116",28.4,43.03327778,35.43333333,83.2,"2",30.9945
"6117",27.4,42.83333334,37.78888889,82.23333333,"3",29.309
"6118",30.1,44.65166667,40.01111111,81.91111111,"4",35.684
"6119",29.6,44.54416667,41.66666667,80.56666667,"5",33.4775
"6120",21.5,45.23577778,47.07777778,79.7,"6",27.027
"6121",35,47.53327778,42.8,83.12222222,"7",37.105
"6122",43.7,48.785,29.78888889,90.88888889,"8",43.168
"6123",44.7,45.04722222,20.68888889,97.47777778,"9",42.301
"6124",35.7,41.38483333,14.48888889,103.8,"10",34.642
"6125",33.6,38.68716667,11.31111111,108.2888889,"11",32.342
"6126",26.1,36.90116667,9.222222222,110.4666666,"12",28.396
"6127",23.9,29.75211111,7.022222222,112.3222222,"13",21.886
"6128",22.7,28.62383333,6.288888889,112.5444444,"14",22.162
"6129",20.7,27.87236973,6.306896552,112.0402299,"15",21.4915
"6130",20.5,28.80743295,7.055555556,109.1555556,"16",21.4615
"6131",19.4,29.66598426,8.847442681,104.2413337,"17",24
"6132",24.4,32.64516667,12.53333333,97.76666667,"18",27.2135
"6133",45.6,48.27061111,16.31111111,93.87777778,"19",45.8485
"6134",45.8,49.88666475,19.02222222,91.77777778,"20",47.7240000000001
"6135",34.4,43.7135,22.45555555,89.96666667,"21",36.028
"6136",32,40.5965,24.65555556,88.34444445,"22",31.816
"6137",46.3,46.87194445,24.52222222,87.3,"23",44.116
"6138",53.8,49.98627778,26.46666667,86.03333334,"0",51.497
"6139",47.8,48.67716667,28.34444444,84.74444444,"1",46.973
"6140",51.1,50.71622222,32.48888889,83.23333333,"2",48.5805
"6141",44.3,51.41411111,35.07777778,81.28888889,"3",46.148
"6142",47.9,52.32733333,37.91111111,80.24444444,"4",47.061
"6143",46.8,54.5215,39.82222222,79.44444445,"5",47.467
"6144",47.7,58.80022222,43.06666667,78.65555556,"6",48.163
"6145",62.2,70.597,39.85555556,82.5,"7",64.7675
"6146",44.8,52.63855556,26.6,91.44444444,"8",50.1055
"6147",32.6,36.44811111,12.98888889,99.64444443,"9",30.9495
"6148",24.4,28.70461111,8.311111111,103.9666666,"10",23.1175
"6149",22,27.78844445,6.388888889,105.9555555,"11",20.732
"6150",20.6,26.90747318,5.510344828,108.2877395,"12",20.6855
"6151",20.8,27.08494445,4.922222222,111.4333334,"13",21.0895
"6152",20.3,28.22433334,5.066666667,111.2555556,"14",21.031
"6153",23.7,28.93872222,5.033333334,110.8777778,"15",22.8485
"6154",23.5,29.53105556,6.033333333,108.2,"16",23.87
"6155",19.1,28.73166667,6.844444444,103.4444444,"17",23.4815
"6156",33.3,39.6095,11.86666667,96.88888889,"18",33.9335
"6157",46.6,50.25827778,16.1,92.83333333,"19",49.7145
"6158",30.9,40.21766667,18.13333333,90.61111111,"20",33.413
"6159",29.9,37.80361111,18.95555556,89.07777778,"21",30.4575
"6160",30.7,40.45972222,20.24444444,87.75555556,"22",31.9715
"6161",74.9,81.7745,22.53333333,86.61111111,"23",84.323
"6162",74.5,82.99944445,26.14444445,84.86666667,"0",77.8355
"6163",80.8,82.3575,29.7,83.46666667,"1",80.0655
"6164",83.2,87.06538889,31.28888889,82.88888889,"2",79.71
"6165",78.8,90.16311111,35.08888889,81.51111111,"3",78.324
"6166",64.6,81.43955556,39.18888889,80.48888889,"4",75.3545
"6167",63.8,77.54933334,40.38888889,80.31111111,"5",72.475
"6168",57.3,75.16983334,43.52222222,80.3,"6",65.384
"6169",48.8,61.64583334,46.11111111,82.64444445,"7",51.005
