"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_nn"
"5175",54.1,52.25511111,17.67777778,104.1333333,"15",47.7139376843247
"5176",51.6,52.26955556,19.02222222,101.8111111,"16",46.8987551555352
"5177",51.5,52.6745,21.26666667,100.0111111,"17",50.3133366750134
"5178",54.5,58.08472222,24.65555556,94.78888889,"18",58.7024524060002
"5179",138.3,102.0850556,29.93333333,90.78888889,"19",107.786485687907
"5180",136,137.864,33.17777778,88.63333333,"20",166.14664219276
"5181",116.6,109.8573333,33.87777778,88.18888889,"21",116.625130783585
"5182",66.4,75.78472222,35.23333333,87.14444444,"22",73.4095162975721
"5183",39.6,47.4505,35.46666667,86.22222222,"23",40.5485246705767
"5184",38.5,46.26816667,36.84444444,85.15555555,"0",39.1653539760185
"5185",40.2,48.21427778,39.67777778,84.13333333,"1",37.4315152078895
"5186",44.1,49.19188889,42.57777778,83.58888889,"2",38.2476114522847
"5187",44.9,53.40622222,49.97777778,81.4,"3",41.686864433352
"5188",50.3,56.3115,51.7,81.01111111,"4",44.496727914107
"5189",61,66.9635,51.52222222,81.15555556,"5",55.8706963696105
"5190",65.8,73.40552299,52.63678161,81.64252874,"6",57.4717120197304
"5191",74.3,86.17566667,54.74444444,81.9,"7",66.564068745933
"5192",50.2,68.09772223,50.32222222,83.84444445,"8",50.6480402438274
"5193",41.9,51.68616667,39.46666667,89.18888889,"9",41.9809531593577
"5194",35.6,45.22588889,30.85555556,93.02222222,"10",34.16859378988
"5195",38.9,42.68711111,23.83333333,97.95555556,"11",30.5756777452248
"5196",42.2,41.92366667,20.85555555,101.3222222,"12",31.7391109714279
"5197",35.8,42.31588889,20.26666667,101.8555555,"13",33.0419030126997
"5198",34.1,41.86105556,19.43333334,102.3666667,"14",32.2200118661185
"5199",36.1,42.17527778,18.02222222,103.8,"15",34.0509117600302
"5200",31.4,41.17394445,17.05555555,104.4,"16",29.9050388664873
"5201",42,41.26211111,19.11111111,100.2222222,"17",34.5493138422146
"5202",37.7,43.70166667,23.43333334,94.05555556,"18",39.0953089313671
"5203",67.9,67.59411111,26.25555556,90.93333333,"19",70.4667507466795
"5204",61.3,62.55127778,27.12222222,89.86666667,"20",63.8515648205156
"5205",49.5,50.91638889,27.78888889,88.95555556,"21",48.4488601419068
"5206",55.5,50.81444445,30.24444445,87.93333333,"22",47.36567671694
"5207",55.6,57.38733333,32.55555556,86.5,"23",55.4603863942048
"5208",50.9,57.86172222,37.82222222,84.91111111,"0",53.6469262473652
"5209",57.4,62.54511111,40.3,83.26666667,"1",53.4032674478535
"5210",66.8,71.61211111,40.21111111,82.96666667,"2",63.523777654573
"5211",69.7,73.932,40.36666667,82.41111111,"3",64.3639892938189
"5212",75.3,82.42696223,44.74159825,81.53467433,"4",69.9685914006648
"5213",77,83.78330651,47.7559387,80.92298851,"5",71.4151115024803
"5214",68.6,81.95738889,49.66666666,80.28888889,"6",66.1036362120127
"5215",64.1,77.91877778,49.12222222,81.55555556,"7",60.0842705529541
"5216",62.2,72.88522222,43.73333333,84.7,"8",56.6239457405931
"5217",64.8,69.86294445,36.61111111,89.17777778,"9",60.2147452326594
"5218",49.5,55.39255556,31.06666667,93.5,"10",47.6743643594514
"5219",48.8,57.42994445,27.25555556,97.13333333,"11",50.9896062445328
"5220",53.6,53.83683333,23.21111111,100.3444444,"12",48.3555757074456
"5221",43.8,43.79238889,19.32222222,103.8,"13",35.2868198810721
"5222",39.3,40.90738889,17.18888889,105.7222222,"14",31.2012191117315
"5223",32.5,40.76377778,17.38888889,104.5111111,"15",31.8856966394981
"5224",33.3,43.53544445,21.58888889,100.3222222,"16",33.6719892239604
"5225",48.3,49.41266667,23.55555556,98.08888889,"17",45.4605452828064
"5226",47.6,49.07661111,27.7,93.46666667,"18",47.4587935141614
"5227",46.6,48.65638889,31.05555556,90.31111111,"19",47.1544750328797
"5228",49.6,50.26233333,33.97777778,88.63333333,"20",46.6332632671136
"5229",49.5,50.12088889,36.6,87.56666667,"21",46.0306701880721
"5230",43.2,49.13116667,38.93333333,86.3,"22",42.6519261335813
"5231",39.8,47.44294444,44.08888889,84.1,"23",38.7404312462334
"5232",35.9,46.483,48.03333333,82.91111111,"0",36.8151609882798
"5233",32.8,47.46516667,50.36666667,82.25555556,"1",33.6972656328704
"5234",45.2,49.231,51.31111111,81.98888889,"2",36.1328544304638
"5235",35.5,46.32833333,50.73333333,81.9,"3",33.1360649686188
"5236",36.2,42.46488889,50.04444445,81.02222222,"4",27.4431499350581
"5237",34.9,41.3335,50.18888889,80.97777778,"5",26.7364421890112
"5238",39.8,47.07977778,51.05555556,80.84444444,"6",31.8499996677977
"5239",47.7,55.11844445,49.95555555,81.97777778,"7",39.4818240206589
"5240",48.9,57.59938889,46.8,83.63333333,"8",41.8339339993572
"5241",39.1,49.08511111,41.31111111,86.2,"9",37.5451934039136
"5242",37.5,43.18027778,34.53333333,91.02222222,"10",30.4249199372455
"5243",37.2,44.63172222,30.76666667,94.4,"11",33.7274215122585
"5244",35.3,43.72022222,27.76666667,97.18888889,"12",34.7380298185792
"5245",38.2,41.68605556,23.25555555,100.9666666,"13",31.7459654597855
"5246",36.5,41.27794445,21.46666667,102.1666667,"14",31.3207901632495
"5247",39.2,36.26461111,17.93333333,105.2333333,"15",24.9388343076429
"5248",30.5,36.00972222,18.48888889,102.8777778,"16",24.8354280324737
"5249",31.1,36.88605556,20.35555556,99.9888889,"17",29.1946710961371
"5250",42.7,41.51133334,24.26666667,95.4,"18",35.8992694423569
"5251",43.3,48.05433334,28.2,92.44444444,"19",46.440944013512
"5252",49.2,48.62344445,31.58888889,90.4,"20",45.0514091013868
"5253",38.4,46.01322222,39.83333333,87.15555556,"21",39.4514906140823
"5254",37.6,48.18588889,43.6,85.92222222,"22",40.0932123659436
"5255",46.3,52.1165,44.23333333,86.26666667,"23",45.6379596220267
"5256",46.4,55.02083333,45.7,85.6,"0",48.6667947960953
"5257",63,51.84738889,50.06666667,84.26666667,"1",40.4454063108292
"5258",53.2,53.32,53.64444445,83.9,"2",41.8121683943209
"5259",44.3,52.54455556,51.42222222,82.86666666,"3",40.4508607607793
"5260",37,42.31105556,47.26666667,81.98888889,"4",27.9038701901011
"5261",32.2,41.44816667,47.05555555,82.08888889,"5",27.4057237359382
"5262",28.7,41.59222222,48.35555555,81.98888889,"6",27.2572823133998
"5263",41.4,49.95083333,48.96666667,83.2,"7",34.1840572912326
"5264",43.1,50.27344444,46.06666667,85.68888889,"8",33.4002666184578
"5265",45.2,48.45233333,42.76666667,88.24444445,"9",36.6406820036318
"5266",45.8,52.85122222,47.55555556,86.51111111,"10",40.2703276173685
"5267",37.3,45.20738889,37.32222222,92.24444444,"11",32.9012213703519
"5268",39.2,44.82272222,28.8,98.41111111,"12",36.5229225662946
"5269",35.5,44.67261111,26.77777778,98.84444443,"13",35.8465383413155
"5270",37.1,45.33283333,23.57777778,101.9222222,"14",37.3336502128431
"5271",40.8,45.45105556,22.41111111,101.7,"15",39.4068894746057
"5272",38.2,42.91122222,22.3,100.0333333,"16",32.7534715184913
"5273",37,43.03238889,25.56666667,96.06666667,"17",37.1471925812146
"5274",40,43.91972222,29.71111111,92.37777778,"18",39.856850513748
"5275",39.4,45.31883333,33.05555556,90.12222222,"19",42.1525355210465
"5276",52.7,50.81661111,35.42222222,88.63333333,"20",47.1208554495488
"5277",57.3,55.6145,38.53333333,87.44444445,"21",53.6580885377653
"5278",44.7,54.71166667,41.22222222,86.22222222,"22",50.5080276919515
"5279",35.3,46.65611111,45.04444445,84.93333333,"23",37.5590202070958
"5280",39.8,47.05066667,50.3,83.36666667,"0",37.1302918344194
"5281",52.5,48.16177778,56.85555556,81.52222222,"1",33.255548962277
"5282",48.9,51.87222222,57.66666667,81,"2",38.6502206070531
"5283",40.8,52.20622222,56.66666667,80.97777778,"3",38.7286530760888
"5284",41.5,51.23033333,55.56666667,81.1,"4",37.4382967468977
"5285",44.7,53.48488889,55.4,81.31111111,"5",41.6319584252189
"5286",44.9,52.82494444,56.07777778,81.04444444,"6",37.6791386550202
"5287",44.3,55.56011111,56.26666666,81.43333333,"7",38.99036202461
"5288",44.5,53.02911111,50.46666667,84.14444444,"8",35.82809835336
"5289",39.2,56.51527778,43.84444445,87.64444444,"9",45.7419960423812
"5290",43.9,47.78194444,38.41111111,90.27777778,"10",36.1404123435563
"5291",36.1,43.28988889,29.61111111,96.61111111,"11",31.5915729681525
"5292",34.6,43.12388889,25.68888889,100.4666667,"12",33.793400935313
"5293",38.4,43.1395,22.13333333,103.6888889,"13",34.3444921326185
"5294",43.8,44.2735,20.67777778,104.3555556,"14",35.9631551674599
"5295",37.4,43.28094444,21.33333333,103.2333333,"15",35.957172081177
"5296",30.7,39.39138889,22.43333333,101.7777778,"16",27.6025555683324
"5297",30.3,38.74455556,25.81111111,97.56666666,"17",32.1408124822091
"5298",34.4,40.21188889,29.64444444,92.85555555,"18",34.8905967364823
"5299",35,41.56083333,32.38888889,90.35555556,"19",38.7477178142725
"5300",39.5,43.5,34.63333333,88.75555556,"20",37.1118015818577
"5301",40.9,44.17461111,36.85555555,87.4,"21",37.3335084189184
"5302",29.3,43.87405556,40.11111111,85.63333333,"22",34.609126128902
"5303",37.5,45.87933333,43.16666667,84.54444444,"23",36.8857200802555
"5304",39.3,50.26811111,48.68888889,83.15555556,"0",41.7208943854202
"5305",37.8,49.79677778,53.03333333,82.05555556,"1",36.4681151387137
"5306",33.5,47.71355556,56.1,81.34444444,"2",32.913802168826
"5307",31.1,46.80344445,58.87777778,80.26666667,"3",32.0042323642562
"5308",34.6,49.53194444,59.23333333,80.05555556,"4",34.6440954900846
"5309",37.1,51.38033333,59.78888889,79.82222222,"5",37.7673858918451
"5310",40.6,53.10061111,59.08888889,79.82222222,"6",37.3806259085178
"5311",37.5,51.41072222,56.23333333,80.94444444,"7",34.4266769865231
"5312",40.2,50.52511111,51.12222222,83.42222222,"8",32.3148705222876
"5313",33.4,47.90666667,47.17777778,85.22222222,"9",34.4492140284325
"5314",46.3,50.08766667,40.84444444,88.71111111,"10",38.7646945926035
"5315",36.9,46.16261111,34.38888889,92.14444445,"11",34.9600530926564
"5316",39.4,47.28361111,27.68888889,98.3,"12",40.1681374797048
"5317",40.7,47.24451533,22.53371648,103.3045977,"13",40.3301909611811
"5318",50.1,46.51933333,18.5,107.5333333,"14",39.6013262076926
"5319",41,46.01527778,18.2,107.1444445,"15",39.9500337591529
"5320",36.2,43.2975,19.97777778,104.9888889,"16",33.4707687829945
"5321",32.9,40.56583333,22.51111111,100.5888889,"17",34.1279301432295
"5322",60.9,55.63355556,26.03333333,95.2,"18",55.8785791469458
"5323",40.9,46.52594444,29.52222222,91.92222222,"19",44.4729617789892
"5324",47.1,48.52705556,30.72222222,90.93333333,"20",44.9341224656142
"5325",51.7,51.2935,37.06666667,88.61111111,"21",47.7990721150729
"5326",45.1,51.50855556,40.71111111,86.8,"22",46.0578927828702
"5327",39.4,48.46911111,44.57777778,84.45555556,"23",40.0455222117698
"5328",34.6,46.792,45.66666667,83.92222222,"0",37.8396591987849
"5329",32.4,45.39177778,46.56666667,83.55555555,"1",31.7221246161965
"5330",32.4,44.2625,48.17777778,82.88888889,"2",30.029605796363
"5331",29.7,44.60922222,48.81111111,82.84444444,"3",31.3375870004599
"5332",33.6,44.609,50.87777778,81.38888889,"4",30.1024755269174
"5333",35.6,44.99927778,51.16666667,81.55555555,"5",30.9033602371278
"5334",41.3,48.83822222,51.92222222,81.06666667,"6",34.056690919571
"5335",38,50.62944445,51.41111111,81.44444445,"7",34.3752700150605
"5336",57.3,62.4025,46.44444444,84.82222222,"8",46.5908438495632
"5337",46.3,53.01522222,39.64444444,88.93333333,"9",43.7048477464425
"5338",41.6,47.5795,33.04444444,94.33333333,"10",37.4749906453529
"5339",38.9,45.10833334,25.86666667,100.4888889,"11",34.6000459428262
"5340",42.6,45.56027778,21.71111111,104,"12",37.3055015825622
"5341",40.2,44.7674636,19.71111111,105.0222222,"13",36.7481070810616
"5342",39.6,45.55466667,18.68888889,105.7555556,"14",38.0586570948162
"5343",41.8,45.34444445,20.53333333,102.3111111,"15",39.0767415095613
"5344",39.5,43.89583333,22.02222222,100.4555556,"16",34.242688082337
"5345",40.3,41.91072222,21.51111111,99.41111112,"17",35.8766698354727
"5346",37.4,42.73116667,23.8,94.88888889,"18",37.4661726610738
"5347",44.9,46.704,26.35555556,92.11111111,"19",44.4029365270387
"5348",52.8,50.23322222,28.33333333,90.35555556,"20",47.647260290945
"5349",54.2,53.98766667,30.42222222,89.14444444,"21",52.7049195850637
"5350",47.2,47.90288889,32.6,86.95555555,"22",42.3038200622415
"5351",53.9,47.97927778,35.28888889,85.34444444,"23",41.221139476119
"5352",58.7,54.782,36.36666667,85,"0",50.6746857216959
"5353",50.1,52.46188889,36.9,84.94444444,"1",44.343304159919
"5354",56.6,56.46022222,38.07777778,84.04444445,"2",49.4908249715031
"5355",53.8,55.15666667,40.64444444,82.97777778,"3",46.2227892974564
"5356",49.2,54.12077778,43.65555556,81.94444444,"4",43.6203786742774
"5357",34.1,47.5515,43.18888889,81.23333333,"5",36.0216226196549
"5358",46.3,49.8875,44.53333334,81.01111111,"6",36.8998868888018
"5359",53.1,58.64044445,45.53333333,82.57777778,"7",43.7919398525496
"5360",43.1,47.07705556,43.01111111,85.2,"8",29.9089649009926
"5361",40.9,45.34372222,35.21111111,89.54444445,"9",34.6462778272425
"5362",34.9,37.84911111,27.18888889,95.4,"10",27.3695586517044
"5363",35.2,37.20727778,22.6,100.4444444,"11",26.6107097432717
"5364",31.1,36.10127778,20.44444445,100.9888889,"12",25.9140308973974
"5365",32,37.02305556,18.72222222,102.8666667,"13",27.1353704397237
"5366",31.8,36.207,16.04444444,106.8,"14",25.7604452274942
"5367",24.6,29.51422222,13.44444445,107.7222222,"15",24.1047982158741
"5368",29.7,34.67444445,15.66666667,104.9222222,"16",23.7135826047604
"5369",28.2,34.54661111,19.08888889,99.17777778,"17",27.1642135151228
"5370",28,36.84711111,20.85555556,94.12222222,"18",32.1447077781972
"5371",36.3,40.6955,23.31111111,91.17777778,"19",37.8213435940016
"5372",42.2,44.79527778,27.48888889,89.84444445,"20",39.8789001061335
"5373",47.2,47.93955556,31.4,88.37777778,"21",43.8429139212221
"5374",37.8,43.42005556,34.22222222,86.74444444,"22",35.4835438167798
"5375",34.2,39.83155556,33.67777778,85.35555556,"23",32.175203807257
"5376",28.3,34.68655556,33.05555556,84.63333333,"0",30.172457310934
"5377",28.5,33.39705556,33.85555555,84.14444445,"1",25.4436448771369
"5378",24.6,31.13172222,35.75555555,83.25555556,"2",21.3797912015311
"5379",28.3,36.33222222,39.54444444,82.53333334,"3",28.5041325853614
"5380",36.8,40.89194445,43.63333333,81.62222222,"4",27.8466990445368
"5381",47.7,45.20344445,44.68888889,81,"5",32.5249628692451
"5382",59.7,57.23283334,48.88888889,80.93333333,"6",43.3704513720838
"5383",44.3,48.79638889,48.31111111,81.86666667,"7",32.9746104112667
"5384",31.1,41.47755556,44.56666667,85.06666667,"8",24.3353515736514
"5385",35.4,39.03822222,37.54444444,89.71111111,"9",29.8780166500743
"5386",32.5,38.50805556,29.43333333,95.73333333,"10",27.1313531643419
"5387",34.5,41.49844444,21.05555556,102.4555556,"11",28.9429683599999
"5388",32,39.0845,17.05555556,105.6111111,"12",27.897720738861
"5389",29.2,37.21105556,15.23333333,107.9222222,"13",26.7322940278932
"5390",29.2,34.39383333,13.58888889,108.8555555,"14",23.931819048433
"5391",23,28.90194445,12.64444445,108.7111111,"15",23.7283858336577
"5392",22.5,26.58257663,11.93908046,107.6605364,"16",22.7493539875179
"5393",27.3,29.54305556,15.3,103.1111111,"17",26.0741686577275
"5394",29.6,34.93122222,18.72222222,95.61111111,"18",29.8357767390673
"5395",42.3,38.29483334,19.98888889,92.5,"19",36.1556281271706
"5396",41.1,42.07611111,22.65555555,90.8,"20",35.7453228843845
"5397",29.6,32.56461111,25.35555556,88.41111111,"21",28.0150651640521
"5398",25.8,35.09755556,29.32222222,86,"22",30.1555578314073
"5399",37.1,42.38094445,32.3,84.94444444,"23",34.2059056826806
"5400",33.6,41.53294444,32.23333333,84.2,"0",33.8811695980842
"5401",33.1,40.7675,34.11111111,83.22222222,"1",30.0519037707765
"5402",28.4,37.22283333,36.92222222,82.16666666,"2",28.9843393953412
"5403",28,39.83538889,39.32222222,81.58888889,"3",28.5396519908544
"5404",42.3,44.56638889,41.66666667,80.86666667,"4",31.9990413467073
"5405",48.3,47.45566667,44.57777778,80.15555556,"5",35.4881493336512
"5406",54.2,56.14711111,46.46666666,79.97777778,"6",43.0847319286624
"5407",48,57.11955555,44.84444444,81.94444445,"7",42.5099084759549
"5408",46,48.967,35.85555556,87.5,"8",34.3773643250106
"5409",44.4,47.55633333,26.37777778,94.01111111,"9",38.5519954748198
"5410",30.7,39.25638889,18.92222222,98,"10",28.5189788938679
"5411",28.2,34.80611111,15.02222222,101.5777778,"11",23.8174794702847
"5412",21.3,22.10544444,10.7,105.6222222,"12",18.4884304777967
"5413",19.7,21.57,9.422222221,107.4555556,"13",19.4243015855273
"5414",22.3,21.48455556,9.322222222,108.8666666,"14",19.0612364353479
"5415",30.8,30.05061111,10.85555556,108.4333333,"15",24.1478243923046
"5416",25.2,32.12194445,13.37777778,105.3777778,"16",24.0906050956677
"5417",25.9,30.31405556,15.75555556,101.8777778,"17",26.4866689681215
"5418",27.5,32.35088889,18.9,95.72222222,"18",26.6885913813981
"5419",31.1,36.23622222,21.35555556,91.97777778,"19",36.1908338477545
"5420",26.6,33.20338889,25.05555555,89.44444445,"20",30.029679437641
"5421",26.9,34.13333333,30.67777778,87.45555555,"21",32.2929038302333
"5422",26.8,36.86877778,35.03333333,85.52222222,"22",30.6623916015113
"5423",22.4,31.62633333,38.02222222,84.17777778,"23",24.8793338850369
"5424",22.3,31.60877778,40.31111111,83.25555556,"0",23.3051779485355
"5425",22.7,31.14216667,42.64444445,82.35555555,"1",21.1512377322072
"5426",22.1,32.89727778,46.56666667,81.08888889,"2",22.3921591318837
"5427",23.7,34.77966667,49.77777778,80,"3",24.8948744735718
"5428",35.5,38.52355556,50.83333333,79.72222222,"4",27.5925759040022
"5429",34.6,38.908,52.23333333,79.03333333,"5",27.2290464043665
"5430",35.6,42.568,53.46666667,78.65555555,"6",26.2514678785701
"5431",30.3,43.275,51.04444444,80.63333333,"7",27.3816397351142
"5432",40.6,44.91422222,40.44444444,85.86666667,"8",27.4612039630257
"5433",34.7,39.52511111,28.43333333,92.05555556,"9",31.2676303526691
"5434",31.7,36.73416667,18.7,99.37777779,"10",27.4643181110753
"5435",22.1,31.43622222,12.56666667,104.3333334,"11",22.7456573252295
"5436",19.6,28.75811111,10.42222222,107.5888889,"12",21.9040724494313
"5437",24.2,26.75883333,10.41111111,109.5,"13",21.8781118290328
"5438",24.2,25.95874904,9.547126437,110.9314176,"14",21.0412683920174
"5439",14.5,21.50580466,8.533333333,110.8784946,"15",20.4411409740015
"5440",22.8,20.32683333,8.633333333,109.6111111,"16",20.2091689723892
"5441",15.7,20.65022222,10.25555556,104.8777778,"17",22.239311391029
"5442",20.8,26.62572222,13.85555556,98.01111111,"18",24.1818354256565
"5443",52.7,47.90961111,19.36666667,93.14444444,"19",44.697280060132
"5444",29.2,37.21477778,25.01111111,90.18888889,"20",34.9841221154111
"5445",28.9,36.57022222,31.43333333,87.61111111,"21",35.2387570670894
"5446",25.9,38.04461111,35.83333334,85.9,"22",30.4842610022021
"5447",25,38.03072223,40.03333333,84.1,"23",30.2134183917206
"5448",25.8,39.74927778,45.55555556,82.35555555,"0",28.4123040161744
"5449",29.3,41.8265,50.5,81.11111111,"1",25.8039813057548
"5450",31.9,45.15127778,53.85555556,80.17777778,"2",29.7376314407392
"5451",33.6,47.79244445,56.41111111,79.36666667,"3",33.6681140975454
"5452",34.9,49.66416667,56.01111111,78.97777778,"4",35.3151373506903
"5453",37.9,49.99227778,54.97777778,78.67777778,"5",36.4997708669717
"5454",37.9,50.89361111,55.04444444,77.94444444,"6",36.0971588201377
"5455",40.4,52.54244444,52.92222222,79.12222222,"7",36.0184619464549
"5456",42.8,52.49633334,44.1,84.2,"8",36.5415834892479
"5457",39.3,46.38611111,30.42222222,92.84444445,"9",37.0721785279089
"5458",37,41.1155,19.24444445,100.0666667,"10",29.1424834261459
